        0.000000000000000       -1.822833560878243         0.005416756525586       -1.816553572854292       -1.818413273453095       -1.823544670658681       -1.829826946107783       -1.825829341317366
        0.050000000000000       -1.770560538922155         0.006279353367048       -1.763762375249500       -1.768181257485030       -1.773757405189621       -1.767316187624749       -1.779785469061877
        0.100000000000000       -1.718906435129740         0.005793297566168       -1.714922634730540       -1.716645249500997       -1.718555788423155       -1.715444391217565       -1.728964111776446
        0.150000000000000       -1.670373317365269         0.006636131061490       -1.668749361277443       -1.665085369261478       -1.666971417165670       -1.669174391217565       -1.681886047904191
        0.200000000000000       -1.629215061876247         0.006285074560207       -1.629054830339320       -1.623311676646708       -1.626465129740518       -1.627427824351297       -1.639815848303393
        0.250000000000000       -1.579050558882235         0.008047660127995       -1.571135329341317       -1.576931417165668       -1.576584191616766       -1.577962654690618       -1.592639201596806
        0.300000000000000       -1.536853640718562         0.005094409214944       -1.534025548902195       -1.534422914171656       -1.534106666666666       -1.535840898203591       -1.545872175648702
        0.350000000000000       -1.504194922155689         0.005610549963938       -1.497147465069861       -1.502824950099800       -1.502125748502995       -1.506690159680637       -1.512186287425150
        0.400000000000000       -1.473265716566867         0.006632937479747       -1.466011397205591       -1.469015289421158       -1.471130978043912       -1.482049800399200       -1.478121117764472
        0.450000000000000       -1.442731297405189         0.007893350863104       -1.433456487025948       -1.438787964071855       -1.439465389221556       -1.451721596806387       -1.450225049900199
        0.500000000000000       -1.423940622754490         0.005774094946845       -1.416317085828341       -1.420866167664670       -1.423514910179640       -1.428134910179641       -1.430870039920159
