timestamp_iso,terrain,terrain_state,phase,camera,frame,time_s,found,x,y,u,v,area,bbox_x,bbox_y,bbox_w,bbox_h,score,body_axis_angle,axis_ratio,motion_angle,head_angle,angle_confidence,original_time_s,interpolated,track_quality,smoothed
2026-07-16T10:25:49.865+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005171,24.85,true,1175.5068689093885,678.196425566417,0.542437434196472,0.4749264642596239,,,,,,,69.45947390270064,,246.6070971494367,246.6070971494367,interpolated,25.85,true,interpolated,true
2026-07-16T10:25:49.915+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005181,24.9,true,1169.3557452537216,662.8277953707534,0.5295597910881047,0.4451578706502925,,,,,,,67.725165284669,,246.60709714943664,246.60709714943664,interpolated,25.9,true,interpolated,true
2026-07-16T10:25:49.965+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005191,24.95,true,1163.2046215980542,647.4591651750886,0.5166821479797366,0.41538927704095896,,,,,,,65.99085666663726,,246.60709714943667,246.60709714943667,interpolated,25.95,true,interpolated,true
2026-07-16T10:25:50.015+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005201,25.0,True,1157.053497942387,632.0905349794239,0.5038045048713684,0.38562068343162537,243.0,1149.0,617.0,22.0,28.0,75.31760204081633,64.25654804860551,2.6633224207776367,246.6070971494367,244.2565480486055,high,26.0,false,observed,true
2026-07-16T10:25:50.065+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005211,25.05,true,1153.592458217855,616.5839926093892,0.4960654914379119,0.3553042024374004,,,,,,,66.8009978984911,,255.67970136970757,255.67970136970757,interpolated,26.05,true,interpolated,true
2026-07-16T10:25:50.115+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005221,25.1,true,1150.1314184933233,601.0774502393546,0.48832647800445533,0.3249877214431754,,,,,,,69.34544774837669,,255.67970136970752,255.67970136970752,interpolated,26.1,true,interpolated,true
2026-07-16T10:25:50.165+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005231,25.15,true,1146.6703787687916,585.570907869321,0.4805874645709994,0.2946712404489526,,,,,,,71.8898975982621,,255.67970136970757,255.67970136970757,interpolated,26.15,true,interpolated,true
2026-07-16T10:25:50.215+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005241,25.2,true,1145.7347539015607,570.0643654992864,0.47591247409582155,0.2643547594547276,,,,,,,74.43434744814769,,261.2336845663412,261.2336845663412,interpolated,26.2,true,interpolated,true
2026-07-16T10:25:50.265+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005251,25.25,True,1145.7347539015607,554.5578231292517,0.47591247409582155,0.23403827846050262,147.0,1132.0,545.0,16.0,20.0,54.0225,76.97879729803326,1.5106642708764915,270.0,256.97879729803327,high,26.25,false,observed,true
2026-07-16T10:25:50.315+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005261,25.3,true,1145.7347539015607,543.7164065626248,0.47591247409582155,0.21220222860574683,,,,,,,92.20567918590721,,270.0,270.0,interpolated,26.3,true,interpolated,true
2026-07-16T10:25:50.365+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005271,25.35,true,1151.7212084833936,532.874989995998,0.48671551048755685,0.19036617875099104,,,,,,,107.43256107378117,,296.3231676641224,296.3231676641224,interpolated,26.35,true,interpolated,true
2026-07-16T10:25:50.415+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005281,25.4,true,1157.7076630652261,522.0335734293719,0.4975185468792913,0.1685301288962368,,,,,,,122.65944296165405,,296.3231676641223,296.3231676641223,interpolated,26.4,true,interpolated,true
2026-07-16T10:25:50.465+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005291,25.45,True,1163.6941176470589,511.1921568627451,0.5083215832710266,0.14669407904148102,255.0,1152.0,499.0,26.0,28.0,82.94005102040816,137.886324849528,2.5976933456367117,296.3231676641224,317.886324849528,high,26.45,false,observed,true
2026-07-16T10:25:50.515+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005301,25.5,true,1166.8766645119586,507.72151116857,0.5142300923665365,0.1396062026421229,,,,,,,126.7793531474193,,309.81485083654707,309.81485083654707,interpolated,26.5,true,interpolated,true
2026-07-16T10:25:50.565+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005311,25.55,true,1166.8766645119586,505.2505494505492,0.5142300923665365,0.13496297225356052,,,,,,,115.6723814453106,,270.0,270.0,interpolated,26.55,true,interpolated,true
2026-07-16T10:25:50.615+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005321,25.6,True,1166.8766645119586,505.2505494505492,0.5142300923665365,0.13496297225356052,273.0,1163.0,484.0,23.0,34.0,64.47145328719724,104.56540974320191,2.803097405964711,0.0,104.56540974320191,high,26.6,false,observed,true
2026-07-16T10:25:50.665+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005331,25.65,true,1163.2880494505498,505.2505494505492,0.5071380659937869,0.13496297225356052,,,,,,,120.62851190670264,,180.0,180.0,interpolated,26.65,true,interpolated,true
2026-07-16T10:25:50.715+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005341,25.7,true,1153.334340659341,509.720879120879,0.48822902143001623,0.14449549466371503,,,,,,,136.6916140702045,,153.24618412329954,153.24618412329954,interpolated,26.7,true,interpolated,true
2026-07-16T10:25:50.765+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005351,25.75,true,1143.380631868132,514.1912087912087,0.4693199768662456,0.15402801707386954,,,,,,,152.75471623370638,,153.24618412329954,153.24618412329954,interpolated,26.75,true,interpolated,true
2026-07-16T10:25:50.815+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005361,25.8,True,1133.426923076923,518.6615384615385,0.450410932302475,0.16356053948402405,260.0,1117.0,510.0,34.0,19.0,58.47750865051903,168.81781839720824,2.874072192952162,153.24618412329954,168.81781839720824,high,26.8,false,observed,true
2026-07-16T10:25:50.865+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005371,25.85,true,1120.0220702419642,525.7766702780789,0.4250595942139621,0.17854210734367398,,,,,,,168.18657601992967,,149.41870986056233,149.41870986056233,interpolated,26.85,true,interpolated,true
2026-07-16T10:25:50.915+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005381,25.9,true,1106.6172174070066,532.8918020946188,0.399708256125451,0.19352367520332284,,,,,,,167.55533364265116,,149.41870986056242,149.41870986056242,interpolated,26.9,true,interpolated,true
2026-07-16T10:25:50.965+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005391,25.95,true,1093.212364572048,540.0069339111592,0.37435691803693816,0.20850524306297274,,,,,,,166.92409126537262,,149.4187098605624,149.4187098605624,interpolated,26.95,true,interpolated,true
2026-07-16T10:25:51.015+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005401,26.0,True,1079.8075117370893,547.1220657276996,0.3490055799484253,0.22348681092262268,213.0,1065.0,542.0,32.0,14.0,44.3056640625,166.29284888809406,3.371818345596367,149.41870986056233,166.29284888809406,high,27.0,false,observed,true
2026-07-16T10:25:51.065+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005411,26.05,true,1065.7842052313881,547.9408796529176,0.322037529200315,0.22606798261404043,,,,,,,169.1632141910053,,174.5327486733497,174.5327486733497,interpolated,27.05,true,interpolated,true
2026-07-16T10:25:51.115+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005421,26.1,true,1051.760898725687,548.7596935781355,0.2950694784522047,0.22864915430545815,,,,,,,172.03357949391656,,174.53274867334974,174.53274867334974,interpolated,27.1,true,interpolated,true
2026-07-16T10:25:51.165+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005431,26.15,true,1037.7375922199867,549.5785075033534,0.26810142770409634,0.2312303259968757,,,,,,,174.9039447968276,,174.5327486733497,174.5327486733497,interpolated,27.15,true,interpolated,true
2026-07-16T10:25:51.215+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005441,26.2,True,1023.7142857142857,550.3973214285714,0.24113337695598602,0.23381149768829346,224.0,1008.0,543.0,32.0,19.0,49.0,177.77431009973884,2.872394206851604,174.5327486733497,177.77431009973884,high,27.2,false,observed,true
2026-07-16T10:25:51.265+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005451,26.25,true,1013.5396103896102,550.7655844155844,0.22156038582324955,0.23523775637149813,,,,,,,172.56611149249275,,175.832296467846,175.832296467846,interpolated,27.25,true,interpolated,true
2026-07-16T10:25:51.315+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005461,26.3,true,1003.3649350649348,551.1338474025974,0.20198739469051305,0.2366640150547028,,,,,,,167.35791288524666,,175.832296467846,175.832296467846,interpolated,27.3,true,interpolated,true
2026-07-16T10:25:51.365+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005471,26.35,true,993.1902597402593,551.5021103896104,0.18241440355777658,0.23809027373790748,,,,,,,162.14971427800054,,175.832296467846,175.832296467846,interpolated,27.35,true,interpolated,true
2026-07-16T10:25:51.415+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005481,26.4,true,983.0155844155846,551.8703733766234,0.16284141242504147,0.23951653242111204,,,,,,,156.94151567075482,,175.832296467846,175.832296467846,interpolated,27.4,true,interpolated,true
2026-07-16T10:25:51.465+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005491,26.45,True,972.8409090909091,552.2386363636364,0.143268421292305,0.2409427911043167,264.0,958.0,540.0,31.0,25.0,72.52445369406867,151.73331706350874,2.6205847681515726,175.832296467846,151.73331706350874,high,27.45,false,observed,true
2026-07-16T10:25:51.515+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005501,26.5,true,969.7164995967278,562.4037043438184,0.13803820312023163,0.2611929575602214,,,,,,,135.11554694842104,,104.48188266015316,104.48188266015316,interpolated,27.5,true,interpolated,true
2026-07-16T10:25:51.565+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005511,26.55,true,967.2721441040724,572.5687723240005,0.13564539700746492,0.281443124016126,,,,,,,118.49777683333333,,96.73895282453452,96.73895282453452,interpolated,27.55,true,interpolated,true
2026-07-16T10:25:51.615+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005521,26.6,True,967.2721441040724,582.7338403041825,0.13564539700746492,0.30169329047203064,263.0,953.0,566.0,24.0,33.0,63.51606978879706,101.88000671824562,2.598466896886525,90.0,101.88000671824562,high,27.6,false,observed,true
2026-07-16T10:25:51.665+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005531,26.65,true,967.2721441040724,592.4623299136709,0.13564539700746492,0.32057780027389426,,,,,,,93.8087994260298,,90.0,90.0,interpolated,27.65,true,interpolated,true
2026-07-16T10:25:51.715+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005541,26.7,true,971.0766075997799,602.19081952316,0.14371302723884555,0.3394623100757592,,,,,,,85.7375921338134,,66.86739637893105,66.86739637893105,interpolated,27.7,true,interpolated,true
2026-07-16T10:25:51.765+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005551,26.75,true,974.8810710954874,611.9193091326492,0.15178065747022615,0.3583468198776242,,,,,,,77.666384841597,,66.86739637893112,66.86739637893112,interpolated,27.75,true,interpolated,true
2026-07-16T10:25:51.815+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005561,26.8,True,978.6855345911949,621.6477987421383,0.15984828770160675,0.37723132967948914,159.0,968.0,611.0,22.0,23.0,47.790170132325144,69.59517754938058,1.6667534396461392,66.86739637893112,69.59517754938058,high,27.8,false,observed,true
2026-07-16T10:25:51.865+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005571,26.85,true,986.4882888744309,639.3919793248033,0.17618600651621846,0.4115341529250151,,,,,,,69.57128264821873,,64.53251449525185,64.53251449525185,interpolated,27.85,true,interpolated,true
2026-07-16T10:25:51.915+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005581,26.9,true,994.2910431576662,657.136159907467,0.19252372533082904,0.44583697617053863,,,,,,,69.54738774705687,,64.53251449525183,64.53251449525183,interpolated,27.9,true,interpolated,true
2026-07-16T10:25:51.965+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005591,26.95,true,1002.093797440902,674.880340490132,0.20886144414544078,0.4801397994160646,,,,,,,69.52349284589502,,64.53251449525182,64.53251449525182,interpolated,27.95,true,interpolated,true
2026-07-16T10:25:52.015+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005601,27.0,True,1009.8965517241379,692.6245210727969,0.2251991629600525,0.5144426226615906,261.0,998.0,677.0,22.0,32.0,66.5244140625,69.49959794473315,3.0403560450312703,64.53251449525185,69.49959794473315,high,28.0,false,observed,true
2026-07-16T10:25:52.065+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005611,27.05,true,1011.1562847608453,702.6780682239528,0.22836832329630857,0.5340430438518528,,,,,,,80.56065667988958,,80.81542564511453,80.81542564511453,interpolated,28.05,true,interpolated,true
2026-07-16T10:25:52.115+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005621,27.1,true,1012.4160177975529,712.7316153751085,0.23153748363256466,0.5536434650421149,,,,,,,91.621715415046,,80.81542564511453,80.81542564511453,interpolated,28.1,true,interpolated,true
2026-07-16T10:25:52.165+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005631,27.15,true,1012.4160177975529,722.7851625262635,0.23153748363256466,0.5732438862323758,,,,,,,102.68277415020162,,90.0,90.0,interpolated,28.15,true,interpolated,true
2026-07-16T10:25:52.215+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005641,27.2,True,1012.4160177975529,727.8979823607586,0.23153748363256466,0.5851679921150207,93.0,1010.0,726.0,12.0,14.0,44.12755102040816,113.74383288535806,1.4544165268465434,90.0,113.74383288535806,high,28.2,false,observed,true
2026-07-16T10:25:52.265+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005651,27.25,true,1000.1101848495829,727.8979823607586,0.20924887061119038,0.5851679921150207,,,,,,,96.56288396276418,,180.0,180.0,interpolated,28.25,true,interpolated,true
2026-07-16T10:25:52.315+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005661,27.3,true,985.2848858281982,727.8979823607586,0.1806219369173042,0.5851679921150207,,,,,,,79.38193504017028,,180.0,180.0,interpolated,28.3,true,interpolated,true
2026-07-16T10:25:52.365+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005671,27.35,true,970.4595868068134,725.4276187024283,0.15199500322341797,0.581329834461212,,,,,,,62.200986117576385,,187.63639440111373,187.63639440111373,interpolated,28.35,true,interpolated,true
2026-07-16T10:25:52.415+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005681,27.4,true,955.6342877854297,722.9572550440981,0.12336806952953379,0.5774916768074037,,,,,,,45.020037194983715,,187.6363944011136,187.6363944011136,interpolated,28.4,true,interpolated,true
2026-07-16T10:25:52.465+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005691,27.45,True,940.8089887640449,720.4868913857678,0.09474113583564758,0.573653519153595,267.0,925.0,711.0,32.0,22.0,69.6181640625,27.83908827238981,2.763059977012013,187.63639440111373,207.8390882723898,high,28.45,false,observed,true
2026-07-16T10:25:52.515+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005701,27.5,true,934.7933581007611,715.1686802786838,0.0827854834496975,0.5636485616366068,,,,,,,29.619639856899706,,219.92391092071418,219.92391092071418,interpolated,28.5,true,interpolated,true
2026-07-16T10:25:52.565+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005711,27.55,true,928.7777274374773,709.8504691716,0.0708298310637474,0.5536436041196188,,,,,,,31.400191441409607,,219.92391092071387,219.92391092071387,interpolated,28.55,true,interpolated,true
2026-07-16T10:25:52.615+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005721,27.6,True,922.7620967741935,705.5951888613179,0.05887417867779732,0.546012818813324,248.0,909.0,694.0,29.0,22.0,73.1319857312723,33.1807430259195,3.0263793936964576,212.54836163202148,213.1807430259195,high,28.6,false,observed,true
2026-07-16T10:25:52.665+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005731,27.65,true,920.5833247173974,705.5951888613179,0.054736632853746636,0.546012818813324,,,,,,,25.84650418277497,,180.0,180.0,interpolated,28.65,true,interpolated,true
2026-07-16T10:25:52.715+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005741,27.7,true,918.4045526606011,705.5951888613179,0.05059908702969566,0.546012818813324,,,,,,,18.512265339629927,,180.0,180.0,interpolated,28.7,true,interpolated,true
2026-07-16T10:25:52.765+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005751,27.75,true,916.2257806038049,705.5951888613179,0.04646154120564468,0.546012818813324,,,,,,,11.178026496484879,,180.0,180.0,interpolated,28.75,true,interpolated,true
2026-07-16T10:25:52.815+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005761,27.8,True,916.2257806038049,705.5951888613179,0.04646154120564468,0.546012818813324,234.0,901.0,700.0,29.0,16.0,65.10820451843044,3.843787653339836,2.4670436745810433,0.0,183.84378765333983,high,28.8,false,observed,true
2026-07-16T10:25:52.865+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005771,27.85,true,916.2257806038049,701.7093573784445,0.04646154120564468,0.538595601916313,,,,,,,16.355076105197696,,270.0,270.0,interpolated,28.85,true,interpolated,true
2026-07-16T10:25:52.915+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005781,27.9,true,916.9778611199773,696.7605950987696,0.047164848074316895,0.5288042128086093,,,,,,,28.866364557054666,,274.1084494072557,274.1084494072557,interpolated,28.9,true,interpolated,true
2026-07-16T10:25:52.965+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005791,27.95,true,918.2672207535805,691.8118328190943,0.04813657142221921,0.5190128237009051,,,,,,,41.37765300891253,,275.667626283536,275.667626283536,interpolated,28.95,true,interpolated,true
2026-07-16T10:25:53.015+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005801,28.0,True,918.2672207535805,686.8630705394191,0.04813657142221921,0.5092214345932007,241.0,908.0,673.0,26.0,28.0,74.0829081632653,53.8889414607704,2.709019941506693,270.0,233.8889414607704,high,29.0,false,observed,true
2026-07-16T10:25:53.065+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005811,28.05,true,918.2672207535805,677.7995206464997,0.04813657142221921,0.49155710637569394,,,,,,,56.22923813801009,,270.0,270.0,interpolated,29.05,true,interpolated,true
2026-07-16T10:25:53.115+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005821,28.1,true,916.6257278142149,668.7359707535802,0.04426744207739816,0.47389277815818726,,,,,,,58.56953481524978,,257.6452582029189,257.6452582029189,interpolated,29.1,true,interpolated,true
2026-07-16T10:25:53.165+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005831,28.15,true,914.9842348748494,659.6724208606614,0.04039831273257739,0.4562284499406818,,,,,,,60.9098314924893,,257.64525820291897,257.64525820291897,interpolated,29.15,true,interpolated,true
2026-07-16T10:25:53.215+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005841,28.2,True,913.3427419354839,650.608870967742,0.03652918338775635,0.43856412172317505,248.0,902.0,637.0,24.0,29.0,73.13198573127231,63.250128169728995,2.7052627146968207,257.64525820291897,243.250128169729,high,29.2,false,observed,true
2026-07-16T10:25:53.265+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005851,28.25,true,912.5400472069236,644.4407553107789,0.034496359154582,0.42650302052497846,,,,,,,60.38689475304097,,260.43306286976554,260.43306286976554,interpolated,29.25,true,interpolated,true
2026-07-16T10:25:53.315+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005861,28.3,true,911.7373524783635,638.2726396538158,0.03246353492140764,0.41444191932678187,,,,,,,57.523661336352944,,260.4330628697655,260.4330628697655,interpolated,29.3,true,interpolated,true
2026-07-16T10:25:53.365+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005871,28.35,true,910.9346577498034,632.1045239968525,0.03043071068823329,0.4023808181285853,,,,,,,54.66042791966492,,260.43306286976554,260.43306286976554,interpolated,29.35,true,interpolated,true
2026-07-16T10:25:53.415+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005881,28.4,true,910.1319630212431,625.9626455724017,0.028397886455059078,0.3904282748699188,,,,,,,51.7971945029771,,260.34779950409217,260.34779950409217,interpolated,29.4,true,interpolated,true
2026-07-16T10:25:53.465+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005891,28.45,True,909.3560023438072,625.9626455724017,0.02740318886935711,0.3904282748699188,82.0,904.0,612.0,11.0,13.0,39.78698224852071,48.93396108628907,1.2638143817265837,180.0,48.93396108628907,low,29.45,false,observed,true
2026-07-16T10:25:53.515+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005901,28.5,true,909.3560023438072,625.9626455724017,0.02740318886935711,0.3904282748699188,,,,,,,37.62549045962848,,0.0,0.0,interpolated,29.5,true,interpolated,true
2026-07-16T10:25:53.565+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005911,28.55,true,909.3560023438072,632.1569984618765,0.02740318886935711,0.40259793400764465,,,,,,,26.31701983296789,,90.0,90.0,interpolated,29.55,true,interpolated,true
2026-07-16T10:25:53.615+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005921,28.6,True,909.3693693693693,638.3513513513514,0.0279222521930933,0.4147675931453705,111.0,899.0,634.0,20.0,12.0,30.802500000000002,15.008549206307302,2.3698408882809674,87.55768649620629,195.0085492063073,high,29.6,false,observed,true
2026-07-16T10:25:53.665+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005931,28.65,true,910.3603603603603,640.176164115923,0.029971049632877,0.41828352212905867,,,,,,,50.95162718238114,,59.76984648151065,59.76984648151065,interpolated,29.65,true,interpolated,true
2026-07-16T10:25:53.715+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005941,28.7,true,911.3513513513514,642.0009768804948,0.032019847072660854,0.4217994511127471,,,,,,,86.89470515845754,,59.76984648151037,59.76984648151037,interpolated,29.7,true,interpolated,true
2026-07-16T10:25:53.765+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005951,28.75,true,912.3423423423424,643.8257896450667,0.0340686445124447,0.4253153800964355,,,,,,,122.83778313453394,,59.76984648151044,59.76984648151044,interpolated,29.75,true,interpolated,true
2026-07-16T10:25:53.815+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005961,28.8,True,912.3423423423424,645.6506024096385,0.03494518809020521,0.4288313090801239,249.0,898.0,637.0,32.0,19.0,60.5478515625,158.7808611106103,2.7928187787734706,76.00116562080328,158.7808611106103,high,29.8,false,observed,true
2026-07-16T10:25:53.865+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005971,28.85,true,912.3423423423424,651.7915232358004,0.03494518809020521,0.4409185573458674,,,,,,,144.01940936636248,,90.0,90.0,interpolated,29.85,true,interpolated,true
2026-07-16T10:25:53.915+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005981,28.9,true,912.2149859943978,657.9324440619619,0.03494518809020521,0.45300580561160997,,,,,,,129.2579576221157,,90.0,90.0,interpolated,29.9,true,interpolated,true
2026-07-16T10:25:53.965+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,005991,28.95,true,911.9353991596638,661.0029044750429,0.03465212462469937,0.4590494297444817,,,,,,,114.49650587786788,,92.77617482346403,92.77617482346403,interpolated,29.95,true,interpolated,true
2026-07-16T10:25:54.015+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,006001,29.0,True,911.6558123249299,664.0733648881238,0.03435906115919353,0.46509305387735345,238.0,902.0,654.0,22.0,33.0,52.01469237832874,99.73505413362005,2.8312704533271695,92.77617482346398,99.73505413362005,high,30.0,false,observed,true
2026-07-16T10:25:54.065+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,006011,29.05,false,,,,,,,,,,,,,,,,30.05,false,dropped_by_binning,
2026-07-16T10:25:54.115+08:00,flat,flat_steady,cycle1_after_right_down_corner,1,006021,29.1,false,,,,,,,,,,,,,,,,30.1,false,dropped_by_binning,
